SnakeLean.MorphismPure.op	SnakeLean.MorphismPure	SnakeLean.MorphismPure.ψc SnakeLean.MorphismPure.πX SnakeLean.MorphismPure.ψb SnakeLean.MorphismPure.πC SnakeLean.MorphismPure.ψd SnakeLean.MorphismPure.ψa SnakeLean.MorphismPure.πY SnakeLean.MorphismPure.mk SnakeLean.MorphismPure.πZ SnakeLean.MorphismPure.πA
SnakeLean.isHSD_of_op	SnakeLean.IsHSD SnakeLean.HasBizero SnakeLean.bizeroOp	SnakeLean.isTwoKernel_op SnakeLean.isZeroAntinormal_op SnakeLean.IsTwoKernel SnakeLean.isNormal_of_op SnakeLean.IsTwoCokernel SnakeLean.IsZeroAntinormal SnakeLean.isTwoCokernel_op
SnakeLean.Pentagon.ofNat_ctorIdx	SnakeLean.Pentagon.ctorIdx SnakeLean.Pentagon.ofNat SnakeLean.Pentagon	SnakeLean.Pentagon.y SnakeLean.Pentagon.bot SnakeLean.Pentagon.casesOn SnakeLean.Pentagon.z SnakeLean.Pentagon.x SnakeLean.Pentagon.top
SnakeLean.twoCoim	SnakeLean.HasBizero SnakeLean.TwoZExact SnakeLean.twoCoimObj	SnakeLean.TwoZExact.toHasTwoKernel SnakeLean.twoKernelObj SnakeLean.twoCokernel SnakeLean.twoKernel
SnakeLean.PureSnakeComparison.casesOn	SnakeLean.PureSnakeComparison.mk SnakeLean.HasBizero SnakeLean.PureSnakeComparison SnakeLean.IsEquiv1	SnakeLean.PureSnakeComparison.rec
SnakeLean.IsEquiv1.inv.congr_simp	SnakeLean.IsEquiv1.inv SnakeLean.IsEquiv1	
SnakeLean.IsTotallyNormalMono.rec	SnakeLean.IsNormalMono SnakeLean.IsTotallyNormalMono.mk SnakeLean.HasBizero SnakeLean.IsTotallyNormalMono	
CategoryTheory.IsSerreQuotient.isSerreClass_map	CategoryTheory.IsSerreQuotient	
TwoVertex.KK_isoModSerre_spanF	TwoVertex.lam TwoVertex.instIsSerreClassModuleCatSubtypeMatrixFinOfNatNatMemSubalgebraLamKK TwoVertex.spanD TwoVertex.spanF TwoVertex.spanA TwoVertex.KK	TwoVertex.e₂ TwoVertex.nOne CategoryTheory.ObjectProperty.instIsClosedUnderQuotientsModuleCatAnnBy TwoVertex.nTwo TwoVertex.al
SnakeLean.isModularLattice_iff_forall_transposes	SnakeLean.Transposes	SnakeLean.isModularLattice_of_forall_transposes SnakeLean.transposes_of_isModularLattice
SnakeLean.isSES_twoCokernel	SnakeLean.HasTwoCokernel SnakeLean.IsStrong SnakeLean.IsTwoKernel SnakeLean.twoCokernelObj SnakeLean.HasBizero SnakeLean.twoCokernel SnakeLean.IsSES	SnakeLean.isSES_of_isTwoKernel SnakeLean.isTwoCokernel_twoCokernel
SnakeLean.IsTwoEpi.comp	SnakeLean.IsTwoEpi	SnakeLean.IsTwoEpi.mk SnakeLean.IsTwoEpi.full SnakeLean.IsTwoEpi.faithful SnakeLean.precompCompIso
SnakeLean.comparison	SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.twoImgObj SnakeLean.TwoZExact SnakeLean.twoCoimObj	SnakeLean.twoCoim SnakeLean.twoImg
SnakeLean.isHSD_of_isThirdIsoDual	SnakeLean.IsStrong SnakeLean.IsHSD SnakeLean.HasBizero SnakeLean.TwoZExact SnakeLean.IsThirdIsoDual	SnakeLean.isHSD_of_op SnakeLean.strictOp SnakeLean.isStrongOp SnakeLean.bizeroOp SnakeLean.isThirdIso_op_of_isThirdIsoDual SnakeLean.twoZExactOp SnakeLean.isHSD_of_isThirdIso
SnakeLean.ZeroCat.instIsIso	SnakeLean.ZeroCat SnakeLean.ZeroCat.category	SnakeLean.ZeroCat.instSubsingletonHom
SnakeLean.exists_v	SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.IsTwoCokernel	SnakeLean.IsEssNull.of_iso SnakeLean.IsEssNull.comp_left SnakeLean.IsTwoCokernel.isEssNull_comp SnakeLean.IsTwoCokernel.fac
SnakeLean.zeroLD		
TwoVertex.al	TwoVertex.lam	
SnakeLean.AbCatOf.rec	SnakeLean.AbCatClass SnakeLean.AbCatClass.Mem SnakeLean.AbCatOf.mk SnakeLean.AbCatOf	
SnakeLean.dualModularPair_of_isModularLattice	SnakeLean.DualModularPair	
SnakeLean.LatticeClass.mk.noConfusion	SnakeLean.LatticeClass.mk SnakeLean.iciCompleteLattice SnakeLean.LatticeClass	SnakeLean.LatticeClass.noConfusion
SnakeLean.instDecidableEqPentagon	SnakeLean.Pentagon	SnakeLean.Pentagon.ctorIdx
SnakeLean.MorphismSES.mk.inj	SnakeLean.MorphismSES SnakeLean.MorphismSES.mk	SnakeLean.MorphismSES.mk.noConfusion
SnakeLean.isNormal_cLower	SnakeLean.IsNormalMono SnakeLean.DPN SnakeLean.IsStrong SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.IsTwoCokernel SnakeLean.IsSES	SnakeLean.IsNormal.of_isTwoEpi_comp SnakeLean.IsTwoCokernel.isTwoEpi SnakeLean.IsNormal.of_iso SnakeLean.isNormal_c_comp_qg
SnakeLean.SupOf	SnakeLean.LatticeClass	
SnakeLean.nonempty_iso_cokMap_square	SnakeLean.IsTwoEpi	SnakeLean.isTwoMono_op SnakeLean.nonempty_iso_kerMap_square SnakeLean.strictOp
SnakeLean.IsStrong.mk	SnakeLean.IsStrong SnakeLean.IsNull	
SnakeLean.IsTotallyNormalEpi.mk	SnakeLean.IsTotallyNormalEpi SnakeLean.IsNormalEpi SnakeLean.HasBizero	
SnakeLean.TwoDiExact.mk	SnakeLean.HasBizero SnakeLean.TwoDiExact SnakeLean.IsNormal SnakeLean.IsAntinormal	
SnakeLean.nonempty_iso_kerMap_square	SnakeLean.IsTwoMono	SnakeLean.IsTwoMono.preimageIso
SnakeLean.Pentagon.y.elim	SnakeLean.Pentagon.y SnakeLean.Pentagon.ctorIdx SnakeLean.Pentagon	SnakeLean.Pentagon.ctorElim
SnakeLean.Pentagon.instDecidableLE	SnakeLean.Pentagon.instLE SnakeLean.Pentagon	SnakeLean.Pentagon.le
SnakeLean.HasBizero.rec	SnakeLean.HasBizero SnakeLean.HasBizero.mk	
TwoVertex.spanG.eq_1	TwoVertex.lam TwoVertex.spanD TwoVertex.spanG TwoVertex.nTwo	
SnakeLean.instPreservesFiniteColimitsZeroCatFromZeroFunctor	SnakeLean.ZeroCat SnakeLean.ZeroCat.category SnakeLean.fromZeroFunctor	SnakeLean.instPreservesColimitsOfShapeZeroCatFromZeroFunctor
SnakeLean.isEquiv1_of_isTrivial	SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.IsTrivial SnakeLean.IsEquiv1	SnakeLean.IsEssNull SnakeLean.zero1 SnakeLean.IsTrivial.isEssNull_out SnakeLean.isEssNull_iff
CategoryTheory.IsSerreQuotient.mk	CategoryTheory.IsSerreQuotient	
CategoryTheory.ObjectProperty.instHasFiniteColimitsFullSubcategory_snakeLean		CategoryTheory.ObjectProperty.instHasFiniteBiproductsFullSubcategory_snakeLean CategoryTheory.ObjectProperty.instHasCoequalizersFullSubcategory_snakeLean
SnakeLean.IsTrivial.isEssNull_out	SnakeLean.IsEssNull SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.IsTrivial	SnakeLean.IsEssNull.of_iso SnakeLean.IsEssNull.comp
SnakeLean.pureSnake_isExactAt_right	SnakeLean.IsStrong SnakeLean.IsHSD SnakeLean.HasBizero SnakeLean.IsExactAt SnakeLean.IsSES	SnakeLean.IsNormalMono SnakeLean.IsSES.isTwoCokernel SnakeLean.IsSES.isTwoKernel SnakeLean.isTwoCokernel_dinversion_of_ladder SnakeLean.IsTwoCokernel.of_iso SnakeLean.IsNormalEpi SnakeLean.IsTwoKernel SnakeLean.isTwoCokernel_isTwoEpi_comp_iff SnakeLean.isZeroAntinormal_of_ladder SnakeLean.IsNormal SnakeLean.IsTwoCokernel SnakeLean.IsTwoCokernel.isTwoEpi SnakeLean.IsTwoKernel.of_isTwoCokernel
CategoryTheory.ObjectProperty.isClosedUnderBinaryProducts_of_isSerreClass		
CategoryTheory.ObjectProperty.preservesFiniteColimits_lift		CategoryTheory.ObjectProperty.instHasFiniteColimitsFullSubcategory_snakeLean CategoryTheory.ObjectProperty.preservesFiniteColimits_ι
SnakeLean.SnakeTop.I	SnakeLean.HasBizero SnakeLean.SnakeTop	
SnakeLean.IsEssNull		SnakeLean.IsNull
SnakeLean.dualModularPair_iff_toDual	SnakeLean.ModularPair SnakeLean.DualModularPair	
CategoryTheory.ObjectProperty.instIsSerreClassSQEssential	CategoryTheory.ObjectProperty.SQEssential	CategoryTheory.ObjectProperty.instContainsZeroSQEssential CategoryTheory.ObjectProperty.instIsClosedUnderExtensionsSQEssential CategoryTheory.ObjectProperty.instIsClosedUnderSubobjectsSQEssential CategoryTheory.ObjectProperty.instIsClosedUnderQuotientsSQEssential
SnakeLean.transposes_coe_Icc	SnakeLean.Transposes	
SnakeLean.snake_isTwoKernel_barA	SnakeLean.IsStrong SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsTwoMono SnakeLean.MorphismSES SnakeLean.MorphismSES.f SnakeLean.MorphismSES.h SnakeLean.MorphismSES.g SnakeLean.IsSES	SnakeLean.IsSES.isTwoKernel SnakeLean.IsEssNull.of_iso SnakeLean.IsEssNull SnakeLean.IsEssNull.comp_left SnakeLean.IsTwoKernel.fac SnakeLean.IsTwoKernel.mk SnakeLean.isTwoMono_of_comp SnakeLean.IsTwoMono.comp SnakeLean.MorphismSES.φK SnakeLean.IsEssNull.of_comp_isTwoMono SnakeLean.IsEssNull.comp SnakeLean.IsTwoMono.toIsFaithful₁ SnakeLean.IsTwoKernel.isTwoMono SnakeLean.IsTwoMono.preimageIso SnakeLean.IsTwoKernel.isEssNull_comp
SnakeLean.IsBipushout.casesOn	SnakeLean.cosquareIso SnakeLean.IsBipushout.mk SnakeLean.IsBipushout	SnakeLean.IsBipushout.rec
SnakeLean.pentagonSup	SnakeLean.SupAll	SnakeLean.Pentagon.instCompleteLattice SnakeLean.SupOf.mk SnakeLean.allClass SnakeLean.Pentagon
CategoryTheory.ObjectProperty.instContainsZeroMin_snakeLean		
SnakeLean.isEquiv1_of_inv	SnakeLean.IsEquiv1	
CategoryTheory.ObjectProperty.prop_of_condAS_of_forall_mono	CategoryTheory.ObjectProperty.CondAS	CategoryTheory.ObjectProperty.HasNonzeroSub
SnakeLean.isNull_from	SnakeLean.IsNull	
SnakeLean.cosquareIso.eq_1	SnakeLean.cosquareIso	
SnakeLean.AbCatOf.mk.inj	SnakeLean.AbCatClass SnakeLean.AbCatClass.Mem SnakeLean.AbCatOf.mk SnakeLean.AbCatOf	SnakeLean.AbCatOf.mk.noConfusion
SnakeLean.IsBipushout.nonempty_ext_iso	SnakeLean.cosquareIso SnakeLean.IsBipushout	SnakeLean.IsBipushout.ext
SnakeLean.isAntinormal_transport_iff	SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.IsAntinormal SnakeLean.IsEquiv1	SnakeLean.IsEquiv1.isEquiv1_inv SnakeLean.IsAntinormal.transport SnakeLean.IsAntinormal.of_iso SnakeLean.IsEquiv1.inv
SnakeLean.IsSES.casesOn	SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsTwoCokernel SnakeLean.IsSES.mk SnakeLean.IsSES	SnakeLean.IsSES.rec
SnakeLean.twoKernel	SnakeLean.HasBizero SnakeLean.HasTwoKernel SnakeLean.twoKernelObj	SnakeLean.HasTwoKernel.exists_isTwoKernel SnakeLean.IsTwoKernel
SnakeLean.MorphismSES.recOn	SnakeLean.MorphismSES SnakeLean.MorphismSES.mk	SnakeLean.MorphismSES.rec
SnakeLean.AbCatHom	SnakeLean.AbCatClass SnakeLean.AbCatOf	
SnakeLean.Pentagon.rec	SnakeLean.Pentagon.y SnakeLean.Pentagon.bot SnakeLean.Pentagon.z SnakeLean.Pentagon SnakeLean.Pentagon.x SnakeLean.Pentagon.top	
SnakeLean.IsNormalMono.comp_isEquiv1	SnakeLean.IsNormalMono SnakeLean.HasBizero SnakeLean.IsEquiv1	SnakeLean.IsEquiv1.isTwoMono SnakeLean.IsEssNull.of_iso SnakeLean.IsEssNull SnakeLean.IsTwoKernel.fac SnakeLean.IsTwoKernel.mk SnakeLean.IsTwoMono.comp SnakeLean.IsTwoKernel SnakeLean.IsTwoMono SnakeLean.IsTwoKernel.isTwoMono SnakeLean.IsTwoKernel.isEssNull_comp
TwoVertex.coe_mul	TwoVertex.lam	
SnakeLean.IsStrong.recOn	SnakeLean.IsStrong SnakeLean.IsStrong.mk SnakeLean.IsNull	SnakeLean.IsStrong.rec
SnakeLean.IsZeroAntinormal	SnakeLean.HasBizero	
SnakeLean.MorphismSES.mk.injEq	SnakeLean.MorphismSES SnakeLean.MorphismSES.mk	SnakeLean.MorphismSES.mk.noConfusion
SnakeLean.isEssNull_kg_comp	SnakeLean.IsEssNull SnakeLean.IsStrong SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.IsTwoCokernel	SnakeLean.IsEssNull.of_iso SnakeLean.IsEssNull.comp_left SnakeLean.IsTwoKernel.fac SnakeLean.IsEssNull.comp SnakeLean.IsTwoCokernel.isEssNull_comp SnakeLean.IsTwoKernel.isEssNull_comp
SnakeLean.AbCatClass.sat	SnakeLean.AbCatClass	CategoryTheory.ObjectProperty.condSAT_fullSubcategory SnakeLean.AbCatClass.mk CategoryTheory.ObjectProperty.CondSAT SnakeLean.ZeroCat.condSAT
SnakeLean.SnakeHalf.iBar	SnakeLean.HasBizero SnakeLean.SnakeHalf SnakeLean.SnakeHalf.I	
SnakeLean.segIncl	SnakeLean.seg SnakeLean.SupOf SnakeLean.SupOf.carrier SnakeLean.categoryStructSup SnakeLean.LatticeClass	SnakeLean.SupOf.completeLattice SnakeLean.mkHom
SnakeLean.isThirdIsoDual_of_isHSD	SnakeLean.IsStrong SnakeLean.IsHSD SnakeLean.HasBizero SnakeLean.IsThirdIsoDual	SnakeLean.isThirdIso_of_isHSD SnakeLean.isThirdIsoDual_of_isThirdIso_op SnakeLean.isHSD_op SnakeLean.strictOp SnakeLean.isStrongOp SnakeLean.bizeroOp
SnakeLean.isNormal_iff_isEquiv1_comparison'	SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.twoImgObj SnakeLean.IsNormal SnakeLean.TwoZExact SnakeLean.comparison SnakeLean.twoCoimObj SnakeLean.IsEquiv1	SnakeLean.isTwoCokernel_twoCokernel SnakeLean.nonempty_comparison_iso SnakeLean.twoCokernelObj SnakeLean.isNormal_iff_isEquiv1_comparison SnakeLean.isTwoKernel_twoKernel SnakeLean.TwoZExact.toHasTwoKernel SnakeLean.twoKernelObj SnakeLean.TwoZExact.toHasTwoCokernel SnakeLean.isTwoCokernel_twoCoim SnakeLean.twoCoim SnakeLean.isTwoKernel_twoImg SnakeLean.twoCokernel SnakeLean.twoKernel SnakeLean.twoImg
SnakeLean.IsTotallyNormalMono.left	SnakeLean.IsNormalMono SnakeLean.HasBizero SnakeLean.IsTotallyNormalMono	
SnakeLean.MorphismSES.f	SnakeLean.MorphismSES	
SnakeLean.TwoZExact.hasTwoCokernel	SnakeLean.HasTwoCokernel SnakeLean.HasBizero SnakeLean.TwoZExact	
CategoryTheory.ObjectProperty.condAS_fgModuleCat	CategoryTheory.ObjectProperty.CondAS	CategoryTheory.ObjectProperty.ofFG_iff CategoryTheory.ObjectProperty.prop_of_subEssential CategoryTheory.ObjectProperty.SubEssential CategoryTheory.ObjectProperty.HasNonzeroSub CategoryTheory.ObjectProperty.ofFG CategoryTheory.ObjectProperty.instIsSerreClassModuleCatOfFG
SnakeLean.isAntinormal_of_op	SnakeLean.HasBizero SnakeLean.IsAntinormal SnakeLean.bizeroOp	SnakeLean.IsNormalMono SnakeLean.IsNormalEpi SnakeLean.isNormalMono_of_op SnakeLean.isNormalEpi_of_op
SnakeLean.Pentagon.z.elim	SnakeLean.Pentagon.ctorIdx SnakeLean.Pentagon.z SnakeLean.Pentagon	SnakeLean.Pentagon.ctorElim
SnakeLean.twoTermD	SnakeLean.HasBizero SnakeLean.twoTermObj	SnakeLean.twoTermD.match_1 SnakeLean.zero1
SnakeLean.SnakeTop.rec	SnakeLean.IsNormalMono SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.SnakeTop SnakeLean.SnakeTop.mk	
SnakeLean.HasTwoCokernel.recOn	SnakeLean.HasTwoCokernel SnakeLean.HasTwoCokernel.mk SnakeLean.HasBizero SnakeLean.IsTwoCokernel	SnakeLean.HasTwoCokernel.rec
SnakeLean.bizeroOp	SnakeLean.HasBizero	SnakeLean.HasBizero.mk SnakeLean.HasBizero.toZero SnakeLean.HasBizero.fromZero
SnakeLean.isNormalMono_of_mono	SnakeLean.IsNormalMono SnakeLean.hasBizeroLD SnakeLean.zeroLD	SnakeLean.IsTwoKernel SnakeLean.isTwoKernel_of_lift
SnakeLean.isHomologySelfDual_of_isHSD.match_1_1	SnakeLean.HasBizero SnakeLean.NormalChainComplex SnakeLean.NormalChainComplex.obj	
TwoVertex.be	TwoVertex.lam	
SnakeLean.Pentagon.noConfusionType	SnakeLean.Pentagon	SnakeLean.Pentagon.ctorIdx
SnakeLean.snakeBot	SnakeLean.IsNormalMono SnakeLean.IsStrong SnakeLean.HasBizero SnakeLean.TwoDiExact SnakeLean.SnakeTop SnakeLean.MorphismSES SnakeLean.IsTwoCokernel SnakeLean.MorphismSES.f SnakeLean.bizeroOp SnakeLean.MorphismSES.g	SnakeLean.isNormalEpi_op SnakeLean.MorphismSES.φK SnakeLean.twoDiExactOp SnakeLean.strictOp SnakeLean.isStrongOp SnakeLean.snakeTop
SnakeLean.AbCatClass.mk.injEq	SnakeLean.ZeroCat SnakeLean.AbCatClass SnakeLean.ZeroCat.category CategoryTheory.ObjectProperty.abelianFullSubcategory SnakeLean.AbCatClass.mk SnakeLean.ZeroCat.instAbelian	SnakeLean.AbCatClass.mk.noConfusion
SnakeLean.isBipullback_of_isTwoMono	SnakeLean.IsTwoMono SnakeLean.IsBipullback	SnakeLean.IsTwoMono.faithful SnakeLean.squareIso SnakeLean.squareIso_naturality SnakeLean.IsTwoMono.full SnakeLean.IsBipullback.mk SnakeLean.IsTwoMono.preimageIso
SnakeLean.transposeInv_transposeMap	SnakeLean.transposeInv SnakeLean.Transposes SnakeLean.transposeMap	
CategoryTheory.ObjectProperty.instHasCoequalizersFullSubcategory_snakeLean		CategoryTheory.ObjectProperty.isClosedUnderCoequalizers_of_isSerreClass
SnakeLean.IsBipushout.fac	SnakeLean.cosquareIso SnakeLean.IsBipushout	
SnakeLean.nonempty_square_t	SnakeLean.HasBizero SnakeLean.IsTwoCokernel	SnakeLean.IsTwoEpi.preimageIso SnakeLean.IsTwoCokernel.isTwoEpi
SnakeLean.AbCatHom.rec	SnakeLean.AbCatOf.category SnakeLean.AbCatClass SnakeLean.AbCatOf.carrier SnakeLean.AbCatHom.mk SnakeLean.AbCatOf SnakeLean.AbCatHom SnakeLean.AbCatOf.abelian	
SnakeLean.twoTermD.match_1		
CategoryTheory.ObjectProperty.isSerreClass_serreSaturation_fgModuleCat	CategoryTheory.ObjectProperty.serreSaturation	isNoetherianObject_fgModuleCat CategoryTheory.ObjectProperty.condAS_fgModuleCat CategoryTheory.ObjectProperty.isSerreClass_serreSaturation_of_condAS
SnakeLean.MorphismSES.ctorIdx	SnakeLean.MorphismSES	
SnakeLean.isHSD_op	SnakeLean.IsHSD SnakeLean.HasBizero SnakeLean.bizeroOp	SnakeLean.isTwoCokernel_of_op SnakeLean.isTwoKernel_of_op SnakeLean.IsTwoKernel SnakeLean.IsTwoCokernel SnakeLean.isNormal_op SnakeLean.IsZeroAntinormal SnakeLean.isZeroAntinormal_of_op
SnakeLean.IsTwoCokernel.exists_isEquiv1_twoCokernel	SnakeLean.HasTwoCokernel SnakeLean.twoCokernelObj SnakeLean.HasBizero SnakeLean.IsTwoCokernel SnakeLean.twoCokernel SnakeLean.IsEquiv1	SnakeLean.isTwoCokernel_twoCokernel SnakeLean.IsTwoCokernel.exists_isEquiv1
SnakeLean.TwoZExact.hasTwoKernel	SnakeLean.HasBizero SnakeLean.HasTwoKernel SnakeLean.TwoZExact	
SnakeLean.AbCatClass.casesOn	SnakeLean.ZeroCat SnakeLean.AbCatClass SnakeLean.ZeroCat.category CategoryTheory.ObjectProperty.abelianFullSubcategory SnakeLean.AbCatClass.mk SnakeLean.ZeroCat.instAbelian	SnakeLean.AbCatClass.rec
SnakeLean.HasBizero.recOn	SnakeLean.HasBizero SnakeLean.HasBizero.mk	SnakeLean.HasBizero.rec
TwoVertex.pa_smul_eq_zero	TwoVertex.lam TwoVertex.pa TwoVertex.KK	TwoVertex.e₂ TwoVertex.pa_eq TwoVertex.e₂_mul_al TwoVertex.al TwoVertex.be
SnakeLean.subIncl	SnakeLean.AbCatOf.category SnakeLean.subAbCatOf SnakeLean.AbCatClass SnakeLean.bicategoryAbCatOf SnakeLean.AbCatOf.carrier SnakeLean.AbCatOf SnakeLean.AbCatOf.abelian	SnakeLean.AbCatHom.mk
SnakeLean.coreflectsNull_op	SnakeLean.CoreflectsNull SnakeLean.ReflectsNull	SnakeLean.IsEssNull SnakeLean.isEssNull_op SnakeLean.isEssNull_of_op
SnakeLean.IsNormalEpi	SnakeLean.HasBizero	SnakeLean.IsTwoCokernel
SnakeLean.NormalChainComplex.mk.injEq	SnakeLean.IsEssNull SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.NormalChainComplex SnakeLean.NormalChainComplex.mk	SnakeLean.NormalChainComplex.mk.noConfusion
CategoryTheory.ObjectProperty.le_serreSaturation	CategoryTheory.ObjectProperty.serreSaturation	
SnakeLean.AbCatHom.recOn	SnakeLean.AbCatOf.category SnakeLean.AbCatClass SnakeLean.AbCatOf.carrier SnakeLean.AbCatHom.mk SnakeLean.AbCatOf SnakeLean.AbCatHom SnakeLean.AbCatOf.abelian	SnakeLean.AbCatHom.rec
SnakeLean.hasBizeroLD	SnakeLean.HasBizero SnakeLean.zeroLD	SnakeLean.HasBizero.mk
CategoryTheory.ObjectProperty.instContainsZeroSQEssential	CategoryTheory.ObjectProperty.SQEssential	CategoryTheory.ObjectProperty.HasNonzeroSub CategoryTheory.IsSubquotient
SnakeLean.IsTwoMono.mk	SnakeLean.IsTwoMono	
SnakeLean.subAbCatOf	SnakeLean.AbCatOf.category SnakeLean.AbCatClass SnakeLean.AbCatOf.carrier SnakeLean.AbCatOf SnakeLean.AbCatOf.abelian	CategoryTheory.ObjectProperty.abelianFullSubcategory SnakeLean.AbCatOf.mk
SnakeLean.HasTwoCokernel.exists_isTwoCokernel	SnakeLean.HasTwoCokernel SnakeLean.HasBizero SnakeLean.IsTwoCokernel	
SnakeLean.isStrong_zeroAbCatOf	SnakeLean.IsStrong SnakeLean.AbCatClass SnakeLean.bicategoryAbCatOf SnakeLean.AbCatOf SnakeLean.zeroAbCatOf	SnakeLean.AbCatOf.category SnakeLean.IsStrong.mk SnakeLean.AbCatOf.carrier SnakeLean.IsNull SnakeLean.isZero_obj_of_isNull SnakeLean.AbCatHom.functor SnakeLean.AbCatOf.abelian
SnakeLean.ModSup		SnakeLean.modularClass SnakeLean.SupOf
SnakeLean.HasBizero		
SnakeLean.IsEquiv1.isTwoEpi	SnakeLean.IsTwoEpi SnakeLean.IsEquiv1	SnakeLean.IsEquiv1.isTwoMono SnakeLean.isEquiv1_op SnakeLean.isTwoEpi_of_isTwoMono_op
SnakeLean.isEquiv1_of_isBipullback_right	SnakeLean.IsStrong SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.MorphismSES SnakeLean.MorphismSES.f SnakeLean.MorphismSES.h SnakeLean.IsBipullback SnakeLean.MorphismSES.g SnakeLean.IsEquiv1 SnakeLean.MorphismSES.φQ	SnakeLean.IsEssNull.of_iso SnakeLean.IsEssNull SnakeLean.IsEssNull.comp_left SnakeLean.IsTwoKernel.fac SnakeLean.squareIso SnakeLean.IsBipullback.nonempty_ext_iso SnakeLean.IsBipullback.fac SnakeLean.MorphismSES.φK SnakeLean.IsNull.nonempty_iso SnakeLean.isEssNull_hom_ext SnakeLean.zero1 SnakeLean.IsNull SnakeLean.isEssNull_iff SnakeLean.IsTwoKernel.isTwoMono SnakeLean.HasBizero.toZero SnakeLean.HasBizero.fromZero SnakeLean.isEssNull_zero1 SnakeLean.IsTwoMono.preimageIso SnakeLean.IsTwoKernel.isEssNull_comp
SnakeLean.IsThirdIso	SnakeLean.HasBizero	SnakeLean.IsTwoCokernel SnakeLean.IsTotallyNormalMono SnakeLean.IsSES
CategoryTheory.ObjectProperty.serreSaturation_le_serreJoin	CategoryTheory.ObjectProperty.serreJoin CategoryTheory.ObjectProperty.serreSaturation	CategoryTheory.ObjectProperty.le_serreJoin_left CategoryTheory.ObjectProperty.instIsSerreClassSerreJoin CategoryTheory.ObjectProperty.le_serreJoin_right CategoryTheory.ObjectProperty.serreSaturation_le
TwoVertex.e₁_mul_pa	TwoVertex.lam TwoVertex.pa TwoVertex.e₁	
TwoVertex.pa_ne_zero	TwoVertex.lam TwoVertex.pa	
SnakeLean.SupOf.carrier	SnakeLean.SupOf SnakeLean.LatticeClass	
SnakeLean.MorphismSES.φQ	SnakeLean.MorphismSES SnakeLean.MorphismSES.h SnakeLean.MorphismSES.g	
SnakeLean.twoKernelObj	SnakeLean.HasBizero SnakeLean.HasTwoKernel	SnakeLean.HasTwoKernel.exists_isTwoKernel SnakeLean.IsTwoKernel
SnakeLean.AbCatOf	SnakeLean.AbCatClass	
SnakeLean.isPureSnake_of_twoDiExact	SnakeLean.IsStrong SnakeLean.IsPureSnake SnakeLean.HasBizero SnakeLean.TwoDiExact	SnakeLean.isHSD_of_twoDiExact SnakeLean.isPureSnake_of_isHSD
SnakeLean.op2_eqToIso		
SnakeLean.isNormalEpi_iff'	SnakeLean.HasTwoCokernel SnakeLean.IsStrong SnakeLean.IsNormalEpi SnakeLean.HasBizero SnakeLean.IsNormal SnakeLean.IsTwoEpi	SnakeLean.isTwoCokernel_twoCokernel SnakeLean.twoCokernelObj SnakeLean.twoCokernel SnakeLean.isNormalEpi_iff
SnakeLean.PureSnakeComparison.recOn	SnakeLean.PureSnakeComparison.mk SnakeLean.HasBizero SnakeLean.PureSnakeComparison SnakeLean.IsEquiv1	SnakeLean.PureSnakeComparison.rec
SnakeLean.AbCatHom.isoOfNatIso	SnakeLean.AbCatOf.category SnakeLean.AbCatClass SnakeLean.AbCatOf.carrier SnakeLean.AbCatHom.functor SnakeLean.AbCatHom.category SnakeLean.AbCatOf SnakeLean.AbCatHom	
SnakeLean.Pentagon.sup.match_1	SnakeLean.Pentagon.y SnakeLean.Pentagon.bot SnakeLean.Pentagon.z SnakeLean.Pentagon SnakeLean.Pentagon.x SnakeLean.Pentagon.top	SnakeLean.Pentagon.ctorIdx SnakeLean.Pentagon.casesOn
SnakeLean.SnakeHalf.mk.noConfusion	SnakeLean.IsTwoKernel SnakeLean.HasBizero SnakeLean.SnakeHalf SnakeLean.IsNormal SnakeLean.IsTwoEpi SnakeLean.IsTwoCokernel SnakeLean.SnakeHalf.mk SnakeLean.IsEquiv1	SnakeLean.SnakeHalf.noConfusion
